filename,framework,strategy,timestamp,first-contentful-paint,largest-contentful-paint,cumulative-layout-shift,total-blocking-time
run_1.json,react,layout-stability,2025-07-16T22-23,1271.1170000000002,1590.69,0.032494741946618506,149.22339999999997
run_10.json,react,layout-stability,2025-07-16T22-23,1206.379625,1512.70025,0.032494741946618506,125.27592500000003
run_11.json,react,layout-stability,2025-07-16T22-23,1205.9587500000002,1513.0215,0.032494741946618506,63.5
run_12.json,react,layout-stability,2025-07-16T22-23,1206.102375,1512.43175,0.032494741946618506,69
run_13.json,react,layout-stability,2025-07-16T22-23,1206.7420000000002,1513.349,0.032494741946618506,131.34839999999997
run_14.json,react,layout-stability,2025-07-16T22-23,1207.290125,1819.70835,0.032494741946618506,125.45802500000002
run_15.json,react,layout-stability,2025-07-16T22-23,1206.8966249999999,1513.80225,0.032494741946618506,117.379325
run_16.json,react,layout-stability,2025-07-16T22-23,1206.275875,1513.12875,0.032494741946618506,129.255175
run_17.json,react,layout-stability,2025-07-16T22-23,1206.1064999999999,1512.986,0.032494741946618506,117.22130000000004
run_18.json,react,layout-stability,2025-07-16T22-23,1205.643625,1512.4782500000001,0.032494741946618506,129.12872500000003
run_19.json,react,layout-stability,2025-07-16T22-23,1205.98175,1513.0384999999999,0.032494741946618506,73.5
run_2.json,react,layout-stability,2025-07-16T22-23,1209.018125,1822.06475,0.032494741946618506,140.803625
run_20.json,react,layout-stability,2025-07-16T22-23,1204.9388749999998,1816.83485,0.032494741946618506,112.98777499999994
run_21.json,react,layout-stability,2025-07-16T22-23,1206.24975,1512.8265000000001,0.032494741946618506,128.24995
run_22.json,react,layout-stability,2025-07-16T22-23,1205.143875,1818.5028499999999,0.032494741946618506,119.028775
run_23.json,react,layout-stability,2025-07-16T22-23,1206.3249999999998,1512.9569999999999,0.032494741946618506,73
run_24.json,react,layout-stability,2025-07-16T22-23,1204.9941250000002,1817.2635500000001,0.032494741946618506,128.998825
run_25.json,react,layout-stability,2025-07-16T22-23,1214.0681249999998,1511.68725,0.032494741946618506,127.51362499999993
run_26.json,react,layout-stability,2025-07-16T22-23,1205.16325,1511.4305,0.032494741946618506,76.03264999999999
run_27.json,react,layout-stability,2025-07-16T22-23,1205.794625,1512.5892500000002,0.032494741946618506,67.5
run_28.json,react,layout-stability,2025-07-16T22-23,1206.51825,1818.1811,0.032494741946618506,110.30364999999995
run_29.json,react,layout-stability,2025-07-16T22-23,1214.1064999999999,1509.736,0.032494741946618506,78
run_3.json,react,layout-stability,2025-07-16T22-23,1207.2417500000001,1819.9169,0.032494741946618506,107.44835
run_30.json,react,layout-stability,2025-07-16T22-23,1205.81225,1512.2325,0.032494741946618506,120.16245000000004
run_4.json,react,layout-stability,2025-07-16T22-23,1207.5842499999999,1513.7514999999999,0.032494741946618506,131.51684999999998
run_5.json,react,layout-stability,2025-07-16T22-23,1207.3935000000001,1514.812,0.032494741946618506,117.4787
run_6.json,react,layout-stability,2025-07-16T22-23,1207.1438749999998,1513.5297499999997,0.032494741946618506,116.42877499999997
run_7.json,react,layout-stability,2025-07-16T22-23,1206.568875,1818.09685,0.032494741946618506,124.31377499999996
run_8.json,react,layout-stability,2025-07-16T22-23,1207.079,1514.0159999999998,0.032494741946618506,131.4158
run_9.json,react,layout-stability,2025-07-16T22-23,1205.6129999999998,1511.9479999999999,0.032494741946618506,127.12260000000003
